chunk_id,content_type,title,text_for_embedding,accessory,source,image_ids,image_paths,metadata_json
IMG-IMG-077,image_context,VUM HOLDER image - IMG-077,"Image reference IMG-077 for accessory VUM HOLDER. Original media: xl/media/image73.png. Anchor: from R7C6 | to R19C9. Suggested context: 1. Please create part cloose loop (doesn't colapse when rotate) | 2. Please ensure edge gate | 3. Please ensure holder dimension Ø5mm x 15mm length | 4. Please ensure part 1 times VUM, no separate sub runner. Caption status: needs visual captioning before text-only RAG.",VUM HOLDER,from R7C6 | to R19C9,IMG-077,images/original/image73.png,"{""accessory"": ""VUM HOLDER"", ""image_id"": ""IMG-077"", ""content_type"": ""image_context"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C6 | to R19C9"", ""media_path"": ""images/original/image73.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-078,image_context,ROTOHEAD image - IMG-078,Image reference IMG-078 for accessory ROTOHEAD. Original media: xl/media/image74.png. Anchor: from R1C1 | to R26C15. Suggested context: 1 | 2 | 3. Caption status: needs visual captioning before text-only RAG.,ROTOHEAD,from R1C1 | to R26C15,IMG-078,images/original/image74.png,"{""accessory"": ""ROTOHEAD"", ""image_id"": ""IMG-078"", ""content_type"": ""image_context"", ""source_sheet"": ""ROTOHEAD"", ""source"": ""from R1C1 | to R26C15"", ""media_path"": ""images/original/image74.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-079,image_context,ROTOHEAD image - IMG-079,Image reference IMG-079 for accessory ROTOHEAD. Original media: xl/media/image75.png. Anchor: from R1C16 | to R26C31. Suggested context: 1 | 2 | 3. Caption status: needs visual captioning before text-only RAG.,ROTOHEAD,from R1C16 | to R26C31,IMG-079,images/original/image75.png,"{""accessory"": ""ROTOHEAD"", ""image_id"": ""IMG-079"", ""content_type"": ""image_context"", ""source_sheet"": ""ROTOHEAD"", ""source"": ""from R1C16 | to R26C31"", ""media_path"": ""images/original/image75.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-080,image_context,ROTOHEAD image - IMG-080,Image reference IMG-080 for accessory ROTOHEAD. Original media: xl/media/image76.png. Anchor: from R27C1 | to R50C14. Suggested context: 1 | 2 | 3. Caption status: needs visual captioning before text-only RAG.,ROTOHEAD,from R27C1 | to R50C14,IMG-080,images/original/image76.png,"{""accessory"": ""ROTOHEAD"", ""image_id"": ""IMG-080"", ""content_type"": ""image_context"", ""source_sheet"": ""ROTOHEAD"", ""source"": ""from R27C1 | to R50C14"", ""media_path"": ""images/original/image76.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-081,image_context,C CLIP BOTTLE image - IMG-081,Image reference IMG-081 for accessory C CLIP BOTTLE. Original media: xl/media/image77.png. Anchor: from R1C1 | to R7C2. Suggested context: Please make standardization c clip for Barbie dimension Skipper Toddler chelsea. Caption status: needs visual captioning before text-only RAG.,C CLIP BOTTLE,from R1C1 | to R7C2,IMG-081,images/original/image77.png,"{""accessory"": ""C CLIP BOTTLE"", ""image_id"": ""IMG-081"", ""content_type"": ""image_context"", ""source_sheet"": ""C clip bottle"", ""source"": ""from R1C1 | to R7C2"", ""media_path"": ""images/original/image77.png"", ""caption_status"": ""needs_caption""}"
SUM-EARRING,sheet_summary,EARRING summary,"Accessory/source sheet: EARRING
Checklist items: 1. Sharp point/thin steel, R 0.8mm, Ø 2mm hole. | 2. Full R at end fo easy assembly | 3. Post location/angel depends on design request | 4. Make sure mo sharp poimt/thin steel | 5. Post has angle (25 for EAH and 35 for MH) at front view
Drawing labels: 1.7 mm (updated august 22)
Images: IMG-001, IMG-002, IMG-003",EARRING,EARRING,IMG-001; IMG-002; IMG-003,images/original/image3.png; images/original/image1.png; images/original/image2.png,"{""accessory"": ""EARRING"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""EARRING"", ""source"": ""EARRING"", ""image_ids"": [""IMG-001"", ""IMG-002"", ""IMG-003""]}"
SUM-HANDRING,sheet_summary,HANDRING summary,"Accessory/source sheet: HANDRING
Reference records: 13 rows
Images: IMG-004, IMG-005",HANDRING,HANDRING,IMG-004; IMG-005,images/original/image4.png; images/original/image5.png,"{""accessory"": ""HANDRING"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""HANDRING"", ""source"": ""HANDRING"", ""image_ids"": [""IMG-004"", ""IMG-005""]}"
SUM-HEADBAND,sheet_summary,HEADBAND summary,"Accessory/source sheet: HEADBAND
Checklist items: 1. Get SG head to double check. | 2. Use one gate design to avoid weldline | 3. PPCO is 1st option. | 4. Sharp point/thin steel, R 0.8mm, Ø 2mm hole. | 5. Sticking slide, 3~10 degree draft.
Images: IMG-006, IMG-007, IMG-008, IMG-009, IMG-010, IMG-011",HEADBAND,HEADBAND,IMG-006; IMG-007; IMG-008; IMG-009; IMG-010; IMG-011,images/original/image6.png; images/original/image7.png; images/original/image11.JPG; images/original/image9.png; images/original/image10.jpg; images/original/image8.jpeg,"{""accessory"": ""HEADBAND"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""HEADBAND"", ""source"": ""HEADBAND"", ""image_ids"": [""IMG-006"", ""IMG-007"", ""IMG-008"", ""IMG-009"", ""IMG-010"", ""IMG-011""]}"
SUM-BELT,sheet_summary,BELT summary,"Accessory/source sheet: BELT
Checklist items: 1. Post direction, outward is the 1st choice. Inward direction is ok for loose belt per design request, but not allowed for tight belt. | 2. Need to fit SG | 3. Try to use 1 post, insead of 2 at every breakaway. | 4. Gate at hole side for PTMI, at post side for MCA
Images: IMG-012, IMG-013, IMG-014, IMG-015",BELT,BELT,IMG-012; IMG-013; IMG-014; IMG-015,images/original/image13.JPG; images/original/image12.png; images/original/image15.png; images/original/image14.jpg,"{""accessory"": ""BELT"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""BELT"", ""source"": ""BELT"", ""image_ids"": [""IMG-012"", ""IMG-013"", ""IMG-014"", ""IMG-015""]}"
SUM-BRACELET,sheet_summary,BRACELET summary,"Accessory/source sheet: BRACELET
Images: IMG-016, IMG-017",BRACELET,BRACELET,IMG-016; IMG-017,images/original/image16.png; images/original/image17.jpeg,"{""accessory"": ""BRACELET"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""BRACELET"", ""source"": ""BRACELET"", ""image_ids"": [""IMG-016"", ""IMG-017""]}"
SUM-NECKLACE,sheet_summary,NECKLACE summary,"Accessory/source sheet: NECKLACE
Checklist items: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension
Drawing labels: Desin Refference | Opening standard | HHN06-U831-01 --> slider 4 cav | HHN08-U514-01 --> gate shape Y, no slider, 4 cav | HHN09-U514-01 --> T runner no slider 4 cavity | CHG42 --> COULD BE 4 CAV
Images: IMG-018, IMG-019, IMG-020, IMG-021, IMG-022, IMG-023, IMG-024, IMG-025, IMG-026",NECKLACE,NECKLACE,IMG-018; IMG-019; IMG-020; IMG-021; IMG-022; IMG-023; IMG-024; IMG-025; IMG-026,images/original/image19.png; images/original/image21.png; images/original/image22.png; images/original/image23.png; images/original/image24.png; images/original/image25.png; images/original/image26.png; images/original/image18.png; images/original/image20.png,"{""accessory"": ""NECKLACE"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""NECKLACE"", ""source"": ""NECKLACE"", ""image_ids"": [""IMG-018"", ""IMG-019"", ""IMG-020"", ""IMG-021"", ""IMG-022"", ""IMG-023"", ""IMG-024"", ""IMG-025"", ""IMG-026""]}"
SUM-BACKPACK_ASSY,sheet_summary,Backpack assy summary,"Accessory/source sheet: Backpack assy
Checklist items: 1. Strap connection type mushroom | 2. Ensure there's locking slot on hole | 3. Add ribb allong backpack bottom
Drawing labels: Locking on hole Ø3.2 | Mushroom Ø3.4
Images: IMG-027, IMG-028, IMG-029, IMG-030, IMG-031",BACKPACK ASSY,Backpack assy,IMG-027; IMG-028; IMG-029; IMG-030; IMG-031,images/original/image27.png; images/original/image28.png; images/original/image29.png; images/original/image30.png; images/original/image31.png,"{""accessory"": ""BACKPACK ASSY"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""Backpack assy"", ""source"": ""Backpack assy"", ""image_ids"": [""IMG-027"", ""IMG-028"", ""IMG-029"", ""IMG-030"", ""IMG-031""]}"
SUM-STD_ELECTRODE_PTMI,sheet_summary,STD Electrode PTMI summary,"Accessory/source sheet: STD Electrode PTMI
Drawing labels: 40mm | Ø7mm | Standard electrode PTMI | Flat Surface Add 2 hole for M6
Images: IMG-032",STD ELECTRODE PTMI,STD Electrode PTMI,IMG-032,images/original/image32.png,"{""accessory"": ""STD ELECTRODE PTMI"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""STD Electrode PTMI"", ""source"": ""STD Electrode PTMI"", ""image_ids"": [""IMG-032""]}"
SUM-GLASSES,sheet_summary,GLASSES summary,"Accessory/source sheet: GLASSES
Checklist items: 1. P/L location, not go through middle of glass. | 2. Enough Connection at Middle | 3. Slide sticking, enough draft 3~10 degree. | 4. Hang on slide, enough strike | 5. Basic wall thickness 1.5mm
Images: IMG-033, IMG-034",GLASSES,GLASSES,IMG-033; IMG-034,images/original/image34.png; images/original/image33.png,"{""accessory"": ""GLASSES"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""GLASSES"", ""source"": ""GLASSES"", ""image_ids"": [""IMG-033"", ""IMG-034""]}"
SUM-HAIR_CLIP,sheet_summary,Hair clip summary,"Accessory/source sheet: Hair clip
Checklist items: 1. Add notch on part | 2. half plastic on hinge | 3. coring on hinge | 4. Bump on pin | 5. Optimize projection area
Drawing labels: HNF84-U513-01 | Design refference | Notch | coring | coring | bump | Rib Hor/ver OK | HLW18-Q502-01 | Good projection area no slider | HLX34-U512-01 | Layout refference | Slider
Images: IMG-035, IMG-036, IMG-037",HAIR CLIP,Hair clip,IMG-035; IMG-036; IMG-037,images/original/image37.png; images/original/image35.png; images/original/image36.png,"{""accessory"": ""HAIR CLIP"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""Hair clip"", ""source"": ""Hair clip"", ""image_ids"": [""IMG-035"", ""IMG-036"", ""IMG-037""]}"
SUM-SHOES,sheet_summary,SHOES summary,"Accessory/source sheet: SHOES
Checklist items: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue) | 5. Tampo issue - sculpted step w/ 0.5mm Radius or chamfer, 5 degree draft for tampo | 6. Ensure no undercut for bit/sculpture | 7. Ensure there's open loop slit (to make detached part process easy) | 8. Please apply qty cavity acs below:
simple deco --> 6 cav (CLN62-S501-02)
complex deco --> 4 cav (common design) | 9. Please minimize floating core slit height (image below) for easier demold process
Drawing labels: Shoe Type | Shoe | Boots | heels | CORE | CAV | Sample 0315-A575-02 | Sample CLL55-S501-03 | Sample CHG41-S501 | Sample CHG41-S501 | Separate R/L shoe | Control rib heght
Images: IMG-038, IMG-039, IMG-040, IMG-041, IMG-042, IMG-043, IMG-044, IMG-045, IMG-046, IMG-047, IMG-048, IMG-049, IMG-050, IMG-051, IMG-052, IMG-053, IMG-054",SHOES,SHOES,IMG-038; IMG-039; IMG-040; IMG-041; IMG-042; IMG-043; IMG-044; IMG-045; IMG-046; IMG-047; IMG-048; IMG-049; IMG-050; IMG-051; IMG-052; IMG-053; IMG-054,images/original/image50.png; images/original/image42.png; images/original/image43.png; images/original/image39.jpeg; images/original/image40.png; images/original/image44.png; images/original/image52.png; images/original/image38.png; images/original/image46.png; images/original/image47.png; images/original/image48.png; images/original/image45.jpeg; images/original/image49.png; images/original/image45.jpeg; images/original/image41.png; images/original/image51.png; images/original/image41.png,"{""accessory"": ""SHOES"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""SHOES"", ""source"": ""SHOES"", ""image_ids"": [""IMG-038"", ""IMG-039"", ""IMG-040"", ""IMG-041"", ""IMG-042"", ""IMG-043"", ""IMG-044"", ""IMG-045"", ""IMG-046"", ""IMG-047"", ""IMG-048"", ""IMG-049"", ""IMG-050"", ""IMG-051"", ""IMG-052"", ""IMG-053"", ""IMG-054""]}"
SUM-PET_SEPARATE_HEAD,sheet_summary,PET(SEPARATE HEAD) summary,"Accessory/source sheet: PET(SEPARATE HEAD)
Checklist items: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove | 5. Add space on neck to head 2-3mm | 6. Add cav number on body and inside head (not assy area) | 7. Add KD area head and neck (assembly area) | 8. Add tool no at runner | 9. Please add cooling on slider (pet head) | 10. Develop Jig cooling
Drawing labels: CLF97-S501 | CLF97-S501 | Ejector & puller ilustration | Part | Part | Part | Part | Sprue | Z Puller | Ejector | Ejector | Sprue
Images: IMG-055, IMG-056, IMG-057, IMG-058, IMG-059, IMG-060, IMG-061, IMG-062, IMG-063",PET(SEPARATE HEAD),PET(SEPARATE HEAD),IMG-055; IMG-056; IMG-057; IMG-058; IMG-059; IMG-060; IMG-061; IMG-062; IMG-063,images/original/image57.png; images/original/image58.png; images/original/image59.png; images/original/image54.png; images/original/image55.png; images/original/image53.png; images/original/image56.png; images/original/image60.png; images/original/image61.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""PET(SEPARATE HEAD)"", ""image_ids"": [""IMG-055"", ""IMG-056"", ""IMG-057"", ""IMG-058"", ""IMG-059"", ""IMG-060"", ""IMG-061"", ""IMG-062"", ""IMG-063""]}"
SUM-SHOULDER_CONNECTOR,sheet_summary,Shoulder connector summary,"Accessory/source sheet: Shoulder connector
Checklist items: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse
Drawing labels: bump | Doom design : no need bump | Dougnut design : 1 bump, 1 side only | DLT64 | HGC32 | DOUGNUT: N5946 | Design connector | Runner type | H SHAPE | I SHAPE : HGC32 | I SHAPE : N5946 | Runner design
Images: IMG-064, IMG-065, IMG-066, IMG-067, IMG-068, IMG-069, IMG-070, IMG-071, IMG-072",SHOULDER CONNECTOR,Shoulder connector,IMG-064; IMG-065; IMG-066; IMG-067; IMG-068; IMG-069; IMG-070; IMG-071; IMG-072,images/original/image65.png; images/original/image66.png; images/original/image67.png; images/original/image62.png; images/original/image63.png; images/original/image64.png; images/original/image66.png; images/original/image67.png; images/original/image68.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""Shoulder connector"", ""source"": ""Shoulder connector"", ""image_ids"": [""IMG-064"", ""IMG-065"", ""IMG-066"", ""IMG-067"", ""IMG-068"", ""IMG-069"", ""IMG-070"", ""IMG-071"", ""IMG-072""]}"
SUM-ARM,sheet_summary,Arm summary,"Accessory/source sheet: Arm
Checklist items: 1. No need KD | 2. Please add ribs on pocket connector | 3. Refference :
**Straight arm
4 set --> DVX72-Q601-16
**bent arm
4 set --> T7738-Q502-02
**bent&straight
2 set -->HJN31-U981-01 | 4. Matte surface finish | 5. Please confirm runner design for auto PIM or not
*design reff DVX72-Q601-02
Drawing labels: Rib on pocket connector | DVX72-Q601-16
Images: IMG-073, IMG-074",ARM,Arm,IMG-073; IMG-074,images/original/image70.jpeg; images/original/image69.png,"{""accessory"": ""ARM"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""Arm"", ""source"": ""Arm"", ""image_ids"": [""IMG-073"", ""IMG-074""]}"
SUM-VUM_HOLDER,sheet_summary,VUM Holder summary,"Accessory/source sheet: VUM Holder
Checklist items: 1. Please create part cloose loop (doesn't colapse when rotate) | 2. Please ensure edge gate | 3. Please ensure holder dimension Ø5mm x 15mm length | 4. Please ensure part 1 times VUM, no separate sub runner
Drawing labels: Holder dimension | ensure close loop | WRONG | WRONG | ensure 1 times VUM process (No separated sub runner)
Images: IMG-075, IMG-076, IMG-077",VUM HOLDER,VUM Holder,IMG-075; IMG-076; IMG-077,images/original/image71.png; images/original/image72.png; images/original/image73.png,"{""accessory"": ""VUM HOLDER"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""VUM Holder"", ""source"": ""VUM Holder"", ""image_ids"": [""IMG-075"", ""IMG-076"", ""IMG-077""]}"
SUM-ROTOHEAD,sheet_summary,ROTOHEAD summary,"Accessory/source sheet: ROTOHEAD
Drawing labels: 1 | 2 | 3
Images: IMG-078, IMG-079, IMG-080",ROTOHEAD,ROTOHEAD,IMG-078; IMG-079; IMG-080,images/original/image74.png; images/original/image75.png; images/original/image76.png,"{""accessory"": ""ROTOHEAD"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""ROTOHEAD"", ""source"": ""ROTOHEAD"", ""image_ids"": [""IMG-078"", ""IMG-079"", ""IMG-080""]}"
SUM-MARKING_GENUINE,sheet_summary,MARKING & GENUINE summary,"Accessory/source sheet: MARKING & GENUINE
Drawing labels: #Standard Legal Marking Barbie Torso ©2022 MATTEL 1186 MJ, 1, NL MADE IN INDONESIA (height must be at least or >1.5mm)",MARKING & GENUINE,MARKING & GENUINE,,,"{""accessory"": ""MARKING & GENUINE"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""MARKING & GENUINE"", ""source"": ""MARKING & GENUINE"", ""image_ids"": []}"
SUM-C_CLIP_BOTTLE,sheet_summary,C clip bottle summary,"Accessory/source sheet: C clip bottle
Drawing labels: Please make standardization c clip for Barbie dimension Skipper Toddler chelsea
Images: IMG-081",C CLIP BOTTLE,C clip bottle,IMG-081,images/original/image77.png,"{""accessory"": ""C CLIP BOTTLE"", ""content_type"": ""sheet_summary"", ""source_sheet"": ""C clip bottle"", ""source"": ""C clip bottle"", ""image_ids"": [""IMG-081""]}"
